attendance_rate,avg_arrival_delay_mins,curriculum_engagement_score,spatial_anomalies,biometric_failures,risk_label
0.8322420570623141,5.78371491571934,61.09695632530562,0,1,0
0.630644485442482,2.4080405871626236,51.42279371715864,3,2,1
0.872564463470913,2.4612012157104406,82.60498077978251,1,0,0
0.8839446665216179,0.8988764346439029,92.68839675968897,0,0,0
0.8506343675214663,2.2808811091925816,77.95177829002017,0,0,0
0.848224374708321,2.880682616521109,73.97730259544144,3,0,0
0.9254482564102917,2.929552214891076,74.50344501090059,0,0,0
0.2413049869904868,8.790459707148782,50.343250647216934,2,0,1
1.0,1.7272490572902204,77.25385029981418,0,0,0
0.924063018809341,7.678055602577121,83.05323337642002,0,0,0
0.7137750544115042,7.59734923249348,81.79702195463358,0,0,0
0.5340820726646003,1.0712613703832246,70.56976508892203,5,0,1
0.8227949423490059,2.109055938145048,78.90099237128078,1,0,0
0.9742035779815669,0.9130948896479427,82.87421372011433,0,0,0
1.0,2.538245176801948,70.76317363116077,0,0,0
0.8578944291898842,0.3143975825944762,76.83962104605729,4,0,0
0.9489778809509581,1.824486086856902,70.83772944207354,0,0,0
0.8029133244375967,7.756507249881039,73.45134020325416,0,0,0
0.8963807105921427,2.371665367187903,92.65878279480614,0,0,0
0.8954048187626101,2.1692249100235896,96.44759611452298,0,0,0
0.8716525765610487,2.7730674681323677,88.93307050005323,0,0,0
0.8899325272777042,0.40442057949129206,92.09784290583688,0,0,0
0.9569589751257472,3.138198589284275,82.62988029987372,1,0,0
0.8006642669247752,7.184972907777906,78.67119725115208,1,0,0
0.9257605022640378,1.928263166020041,77.95271564389117,0,0,0
0.87256137667284,1.8964779612704907,82.54121244249566,0,1,0
0.8567970048314902,4.3968067475948756,81.38367476382841,0,0,0
0.98489339982421,6.49470755146967,82.75681029121895,0,0,0
0.8635100394197888,5.308218494705272,92.60321875349858,0,1,0
0.8933629600581084,1.3548598221459311,89.17395130733917,1,0,0
0.9614149130189087,7.952323446017415,92.70250447971067,0,0,0
0.8694264515484502,1.4692632730208544,85.7227896538429,0,0,0
0.9769726950840265,1.7102992163373365,80.06855144245851,1,1,0
0.7219045216213098,6.005655812388444,33.3394277273114,4,2,1
0.3762571005450994,0.7092553384366429,19.776343503488395,5,3,1
0.9656292128183944,0.11747288268785208,97.71892421938657,0,1,0
0.9513042949495805,3.7897024984846635,85.04229858994151,0,0,0
0.869541034662941,1.9336903412695088,96.04941922230972,0,1,0
0.8187352015953031,2.393638715009989,84.65478200168688,0,1,0
0.8978472980047916,0.16847417682229174,97.6248989487695,1,0,0
0.9716942608563888,1.0911121612713952,84.02013553279309,0,0,0
0.9589101204724749,1.9138548115816478,77.88026772741077,0,0,0
0.9167824467240251,1.260335759269224,83.25179636036124,1,0,0
0.5351662851404613,14.84090039326863,59.6351751815723,2,2,1
0.8416993142782649,1.891760308616115,88.59475797547125,0,0,0
0.8672067181731647,2.3006554896750493,94.36504116730488,0,0,0
0.9677840150034966,7.848091100716444,69.34351968394404,1,0,0
0.8994925778962172,0.9961571791861572,74.0979159320057,0,0,0
0.8164970780784824,0.5035552417369289,86.49356201465785,0,0,0
0.8114518507897761,0.27294982994213773,73.73946039088949,0,2,0
0.677041975265487,0.07443625994327596,47.19763801437664,3,2,1
0.8528610426192302,3.541832605931914,68.57446646366878,2,0,0
0.19120656935304647,2.2238438544934676,57.6716156367255,6,3,1
0.4583713540292402,5.8241523137164,52.567248845745254,5,2,1
0.8820168694032066,0.9067601444808713,69.5688177205713,0,0,0
0.11433034051343699,40.923528838881936,53.87123263929579,5,2,1
0.6990967178599891,6.053576256776461,75.97809559527835,0,2,0
0.9407611909988887,10.199594690093729,82.08241367741462,0,0,0
1.0,0.9584451538697778,87.71107034897032,1,0,0
0.7541240191918225,1.1377838107163056,72.78922535911933,0,0,0
0.8321249935535162,11.05517303645666,75.33412109014685,0,0,0
0.9031722958567806,0.8296380333203246,85.45871444884565,1,0,0
0.9009771785789484,0.19872298388626888,78.9006370555334,0,0,0
0.9206886698586754,0.09247206598079821,80.69690680045358,1,0,0
0.9765286523891132,2.361062341041191,69.72832143410352,0,0,0
0.8203741213034328,1.5887225364226496,78.2026677239962,1,0,0
0.9034919019090456,9.281117545162775,84.32770437849013,1,0,0
0.7890256979357952,2.1152087128218584,76.0717040268192,2,0,0
0.7898003120837569,0.18851763569767893,96.2790899325357,1,0,0
0.7330424344626576,17.441804917570305,28.8498130879348,4,3,1
0.9403786638454248,0.5100958627340355,86.99423985986768,1,0,0
0.7149277478016436,2.597601441591218,81.82649507757465,1,0,0
0.8276881289339539,0.7952522512917664,85.27313379851438,0,0,0
0.8813964372202124,1.1694092715150073,71.55897183817586,0,0,0
0.9123370292221866,0.33686613949384087,92.1587274469096,2,0,0
0.9628103132941387,2.583656739019778,89.4556458127749,1,0,0
0.8877340896912186,0.25486771495027105,81.76067499047782,0,0,0
0.7926303039721146,3.529495139774256,86.35338347892291,1,0,0
0.6902672511312886,0.3385381175820478,100.0,1,1,0
0.8475006040904378,1.4586822455236907,78.83169122877729,1,1,0
0.5986510315022303,3.860640261439357,37.00911752674645,4,1,1
0.9664044847311448,5.430599755385457,94.42788514140075,2,1,0
0.8096573774070409,3.1510710864233342,88.4859511986098,2,0,0
0.9665377355516075,3.6269470079611885,80.43613538662524,0,0,0
0.7953247493086678,7.916504444674198,60.019389825070604,1,0,0
0.851932045593882,1.3168359878054414,62.81652239948919,1,0,0
0.8079527717971151,0.40145566531359084,73.67215048732255,1,0,0
0.7375073268427493,0.24027797153903313,62.695319808755414,1,0,0
0.7260163414948668,25.158609785225522,40.91182917957286,2,0,1
0.8629998908247067,1.2574530580651273,96.78948399236668,0,0,0
0.9184595663814388,0.6195603318163879,99.96710407445981,0,0,0
0.8899236094741376,5.504279834532804,78.74115469098516,0,0,0
0.9814121208950379,1.1868661386865498,87.88728003009837,0,0,0
0.9397658275077242,2.6079065621965984,98.98591004626105,1,0,0
0.8104598115827266,0.41729318533392723,81.57034833843346,1,1,0
0.9058548385966565,2.8892432315279732,97.83816859853562,1,1,0
0.9310175597745534,1.0111844088795863,89.49900229409393,1,1,0
0.7844381648187172,3.736679077837307,87.85803286794733,0,0,0
0.9491157309815895,0.7136843487236593,84.88276496790806,0,0,0
0.9504917376650696,0.4756318986383117,85.01325688734407,1,0,0
0.9485361984194045,4.217379194171599,100.0,0,0,0
0.898331746759929,1.036988642816333,84.55254415244016,0,0,0
0.7533129288169936,7.405562750152034,89.12998912137797,0,1,0
0.935237814889721,0.5544720342034468,87.65616993172533,1,1,0
0.410811805082253,4.344300124526056,36.139881571727216,1,0,1
0.9886866295694262,0.45729890756888436,81.458212444643,0,0,0
0.8409835701641004,3.1997781962525336,95.74333004770244,0,0,0
0.9627112631254713,0.9281530925374718,99.67071635043315,0,0,0
0.8934412272426023,5.358364925689909,94.45211534611484,1,0,0
0.9393967130874097,0.3396039712025859,78.62412457924036,2,0,0
0.7422125314504171,1.1148040390598615,65.66709928334427,3,1,0
0.8719619423542636,0.935913093789855,84.42609296998458,1,0,0
0.6809236526508452,0.34229386553311014,30.507649149443743,3,2,1
0.808293387312635,0.0511723639587954,87.19302337200436,1,2,0
0.9481974914746361,10.095924630091236,72.70816402199584,1,0,0
0.46053828880466813,3.804796708836947,40.51227341358848,2,3,1
0.8346884327028221,0.21793368578988073,93.31616786180403,0,0,0
0.9380422698430388,2.0599654663309486,86.36671871162882,1,0,0
0.4345656428252314,5.378268026917725,53.209540121654605,2,4,1
0.9137424059400697,6.53038107031461,98.10191908080897,0,0,0
0.7868913825792141,0.46754851895475447,100.0,0,0,0
0.4982252941825306,2.8515771871537874,52.338818026144914,3,5,1
0.7863027061298185,2.1895290289413647,100.0,0,0,0
0.8437090889926654,3.9527597014879206,100.0,0,0,0
0.7715170843884213,0.810392897914801,89.14594350540615,1,0,0
0.9280095160637288,3.319343344121359,81.04784998215949,0,0,0
0.9218578548589627,1.3329726093002439,72.79679310056024,1,0,0
0.6720971290296612,19.362441608515912,46.929261756074496,4,1,1
0.8601107316986658,9.126209259646451,91.26613637263071,0,0,0
0.7940028297819346,1.413955330944582,86.24546802023855,0,0,0
0.9985568614749228,0.7471941661608794,82.16781961054767,0,0,0
0.8958119442319605,1.628619228072711,89.00691837085706,0,0,0
0.9321844921288185,0.3478571225032061,68.68664889582926,1,0,0
0.9458226224667202,4.499348353262361,75.37348988081024,1,1,0
0.37388888025865386,53.08815374452671,33.16992103272956,4,1,1
0.7782871054260739,0.021351237617953607,72.52707354969847,1,0,0
0.9146778265313897,2.8736105110647756,79.91437746724318,0,0,0
0.8005707199131564,4.405526714427888,70.54794735587774,1,1,0
0.8726155684959381,6.834623732549657,100.0,1,1,0
0.45874738529809944,19.624406811622777,53.887954609766425,3,1,1
0.830965663693717,0.20537705719193255,59.671078009456494,2,0,1
0.937826151598841,3.289368339382783,86.11799158203388,1,0,0
0.873526612986985,0.22485989449082938,53.29574264121945,1,0,0
0.784882926437203,3.1345630593813705,84.50119845871882,0,1,0
0.8167294566644347,2.9571869466322784,85.34008096228146,0,0,0
0.6320263581773383,4.200882980070047,86.28652947954217,0,0,0
0.8105391230721334,1.6237724614041413,85.97813293093307,2,0,0
0.9267746625534338,0.41400439727522886,81.29774408133646,1,0,0
0.9747402732825173,0.7985072312055883,79.10022309247387,1,0,0
0.9008941445579608,0.4078388871586298,95.23200973347987,0,0,0
0.704411965143299,1.3418630849770996,56.95052890606113,8,4,1
0.8718940067016083,2.5513159306205937,64.07466794250844,0,0,0
0.7127757680917475,0.33890478716045247,83.29741753204094,0,1,0
0.8679906438996955,1.100555704811669,72.35993832052637,0,0,0
0.8724329895599214,5.291097836863281,72.50226865765472,4,2,1
0.9941844291431373,1.240792561126086,80.8056524734145,0,0,0
0.8515902675607601,6.2239120618764385,89.14824482035874,0,0,0
0.9302085038049465,0.4062124371745869,82.20492536703466,0,0,0
0.9344172364722259,2.3612178181823054,83.01150256482349,0,0,0
0.9495018000472617,0.1602775052670394,73.13663572890145,0,0,0
0.8840429074234329,1.0703123437591144,99.89802631571354,0,0,0
0.9880681864559204,2.327381454425221,78.46320859362581,0,0,0
0.8641212433187951,8.117838515580686,76.18103378456865,1,0,0
0.8150110484569982,6.260801146627621,82.13030363487637,1,0,0
1.0,8.766714706113488,82.640300849539,0,0,0
0.9496597315670723,0.4387427953320346,94.4881309647162,1,0,0
0.8250388720240402,0.881759524392524,71.49444035657017,0,0,0
0.8372607782429659,5.4317213334419385,86.5091096362507,0,0,0
0.7804365999932221,0.6607817698108699,87.32868087426898,0,0,0
0.8547837659069217,10.53138516384764,82.61847064956142,0,0,0
0.825489581194434,0.43725133839675845,94.67826024025204,0,0,0
0.9764894747819426,8.316862577968802,91.09175233440241,1,0,0
0.8460222227089024,0.22585963858942829,89.9996669225985,1,1,0
0.8142339190537659,1.5438002827956203,72.80715533477806,0,0,0
0.859667651786412,1.2956264827948658,75.3326708185555,2,0,0
0.7978077158779191,4.805205540149739,81.26731754058686,1,0,0
0.9014274910293066,0.38818077957558117,76.76465029374151,2,0,0
0.8890126151000517,0.5752925461972118,93.5658844188635,0,1,0
0.6835783266468203,26.928744507420014,50.48864006872241,4,1,1
0.9322259100415828,0.27021979534402507,93.82113772075506,0,0,0
0.9677237694584203,2.8994585675301217,63.08746148834719,1,0,0
0.8802518181525061,11.957238719136075,97.29990368438683,0,0,0
0.341102686332512,31.63532311503179,64.25068747569978,2,2,1
0.4921491053533228,21.044401043134503,51.517539691369585,6,2,1
0.9218431706370847,1.1557561481214202,83.71973132016763,2,0,0
0.8048429406411214,4.5825179380570455,96.19244917564096,0,0,0
0.8356825161138042,1.756256077034036,98.08716678922282,0,0,0
0.9902775701969204,1.3471617423078972,86.15824587226946,0,0,0
0.8058826385407106,8.127743469951934,75.39871261351718,1,0,0
0.8867285190310793,2.1370442709054602,81.64792746740581,0,0,0
0.8708158200992749,1.8859187312495713,90.6677172618418,0,0,0
0.5968976486810984,8.528550243032452,71.73681324835971,3,2,1
0.7516477311980811,20.882562055486908,64.39888915395227,2,3,1
0.8355644165707998,2.5265443990863927,85.21865742182223,2,0,0
0.8924259999359522,0.2013030992288393,88.98147265122537,0,0,0
0.6822752073348591,2.617860974073355,68.242082165635,0,0,0
0.9830460579881902,3.2720415382185495,85.14508999262654,0,2,0
0.5848729927629052,9.061607406064356,58.522447997140986,0,1,1
0.6874852270966453,16.2871657637884,75.85907797491015,2,4,1
0.714041091918695,1.7426881950424171,84.7796513599573,1,1,0
0.8539415635799642,1.133203880490787,92.40545365874436,0,1,0
0.9551984654474256,1.512813838633995,81.10457205416847,0,0,0
0.9394921420432139,4.305626733437791,82.95123336135283,0,1,0
0.37316147630525126,35.37820057024418,41.7049582147356,7,2,1
0.8867573429111958,0.9394572966411984,74.3074550624492,0,0,0
0.8869144151270034,2.324333106256465,80.758961844159,1,0,0
0.9763675663494712,17.280376919136287,86.82538096882675,0,0,0
0.7686433295238615,0.12585028224219097,100.0,0,0,0
0.9050489414859113,0.9361176921921405,86.29831916288032,1,0,0
0.9364902839287461,5.21004814924466,96.90746116025247,2,1,0
0.8860334194089968,0.4070221842898365,74.75071933414232,0,0,0
0.876808449299863,9.017563689875294,70.95760433738411,0,0,0
0.9399211164059305,1.0654261444078905,100.0,0,0,0
0.8593903611591205,0.7522360967128169,84.30366546699892,1,0,0
0.8581016598266592,0.2657270322774694,84.85729647050611,2,1,0
0.9114107292520774,2.130752057381895,89.53585523509219,0,1,0
0.8246119380612965,4.718446826597954,78.40960725111356,0,0,0
0.8460080728637754,5.528188211538323,95.58022388115813,0,2,0
0.8700571378270051,3.319770832346169,82.88615770182031,1,0,0
0.9214481361623981,10.263720735686794,79.70798990188487,0,0,0
0.8895727443615147,2.0961888512933253,76.62531983873467,0,0,0
0.9018408573995509,2.6431641448390817,64.25359962453632,0,0,0
0.8094860075066117,0.16316561462902934,99.04165940100397,2,0,0
0.9047915823504508,0.5046929117882526,72.264144514034,0,0,0
0.7151645570072729,1.6354728480358847,95.9096667451942,0,0,0
0.8974927445405838,7.5786174284898475,80.53679484765655,0,0,0
0.6987625518169834,34.148229432250034,47.68605797185793,3,1,1
0.9244817677473832,1.8151827261936813,79.08715211198106,0,0,0
0.6153496849685504,3.814650750554413,54.301199976695045,1,4,1
0.8884207760818668,0.3724338548930756,98.8820093885416,0,0,0
0.865976437607679,6.110092716528469,88.9931760171913,1,0,0
0.9032771784109954,0.6681924271644736,79.92991340729944,0,0,0
0.8340494039629649,1.564478981542241,88.34838195024622,0,0,0
0.8456921659515141,4.948147310922269,89.1583683628606,1,0,0
0.7955175360026666,3.287734978344944,82.43054874878219,0,0,0
0.9341182935018433,2.6556109585134697,82.30647895273242,0,0,0
0.9400698223521066,2.047197757658044,91.54431027105622,1,0,0
0.9455498614511525,0.2788905869885908,89.23889482443985,1,0,0
0.8426592950438847,0.8678180287926135,70.17015568017582,0,0,0
0.9289594105531591,1.7494025372461623,67.74325746624896,0,0,0
0.5908632094980415,4.841617878244965,51.261976347319425,2,2,1
0.6041537717714134,3.5035131014687195,59.52153995664814,5,1,1
0.3294265673153125,9.409589629036756,26.05845336452154,2,5,1
0.8315875011515202,2.540384385098022,94.10418499685571,1,0,0
0.9858195573508108,7.9744289751375455,83.30877314357184,0,0,0
0.6646717330458686,20.829844992110715,30.292956976171535,3,1,1
0.858207198671705,2.7194959765247937,97.33724278336193,0,0,0
0.5229728752940697,3.0370885190766437,65.57212173211384,3,1,1
0.7126297366065315,7.7806057612269806,48.15454560332993,4,2,1
0.7338205817971705,10.19242523652746,42.24885019061936,3,1,1
0.852225080391019,0.359191630201813,92.70802219987971,1,0,0
0.7438478215985331,4.004461332432991,79.38662003557793,0,1,0
0.5087796542870968,8.39320812990352,11.981347898236223,8,2,1
0.8297211434951396,2.24482027217503,82.07369379669795,0,0,0
0.8647807324469428,1.7035159038154928,70.02553331394252,1,0,0
0.7806202773160617,4.461595626926946,73.7441288596803,0,0,0
0.5332763819312332,1.6833046020013118,66.62707993523861,8,2,1
0.8072984263353622,8.044710068594712,100.0,0,0,0
0.8480014377736872,2.89582376977084,74.6985773477717,0,2,0
